Class,Level,_1a0c,_1a1c,_1a2c,_1a3c,_2a1w0c,_2a1w1c,_2a1w2c,_2a1w3c,_2a2w0c,_2a2w1c,_2a2w2c,_2a2w3c,County,State,FIPS
0,Living Wage,$14.96,$29.98,$35.45,$44.05,$24.82,$30.05,$33.74,$35.91,$12.41,$16.41,$19.65,$22.11,Fairfield County,SC,45039
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Fairfield County,SC,45039
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Fairfield County,SC,45039
0,Living Wage,$14.24,$29.41,$35.38,$43.99,$23.31,$28.98,$32.68,$34.35,$11.65,$16.13,$19.61,$22.09,Florence County,SC,45041
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Florence County,SC,45041
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Florence County,SC,45041
0,Living Wage,$14.03,$28.65,$34.11,$43.14,$23.10,$28.71,$32.41,$34.99,$11.55,$15.74,$18.98,$21.66,Georgetown County,SC,45043
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Georgetown County,SC,45043
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Georgetown County,SC,45043
0,Living Wage,$14.39,$29.83,$35.79,$44.99,$24.25,$29.40,$33.09,$35.34,$12.12,$16.34,$19.82,$22.58,Greenville County,SC,45045
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Greenville County,SC,45045
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Greenville County,SC,45045
0,Living Wage,$13.55,$27.94,$33.40,$41.68,$22.92,$28.01,$31.70,$33.53,$11.46,$15.39,$18.62,$20.93,Greenwood County,SC,45047
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Greenwood County,SC,45047
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Greenwood County,SC,45047
0,Living Wage,$13.42,$27.94,$33.40,$41.72,$22.48,$28.01,$31.70,$33.57,$11.24,$15.39,$18.62,$20.95,Hampton County,SC,45049
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Hampton County,SC,45049
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Hampton County,SC,45049
0,Living Wage,$15.74,$30.96,$36.93,$46.16,$25.03,$30.53,$34.23,$36.52,$12.52,$16.90,$20.39,$23.17,Horry County,SC,45051
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Horry County,SC,45051
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Horry County,SC,45051
0,Living Wage,$14.98,$29.24,$34.71,$42.82,$24.17,$29.31,$33.01,$34.67,$12.08,$16.04,$19.28,$21.50,Jasper County,SC,45053
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Jasper County,SC,45053
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Jasper County,SC,45053
0,Living Wage,$14.29,$28.43,$33.90,$42.71,$23.46,$28.50,$32.20,$34.57,$11.73,$15.64,$18.87,$21.45,Kershaw County,SC,45055
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Kershaw County,SC,45055
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Kershaw County,SC,45055
0,Living Wage,$13.61,$29.02,$34.49,$42.84,$23.28,$29.09,$32.79,$34.70,$11.64,$15.93,$19.17,$21.51,Lancaster County,SC,45057
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Lancaster County,SC,45057
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Lancaster County,SC,45057
0,Living Wage,$13.90,$28.67,$34.13,$42.19,$23.01,$28.74,$32.43,$34.05,$11.50,$15.75,$18.99,$21.18,Laurens County,SC,45059
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Laurens County,SC,45059
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Laurens County,SC,45059
0,Living Wage,$13.55,$27.94,$33.40,$41.23,$22.75,$28.01,$31.70,$33.09,$11.37,$15.39,$18.62,$20.71,Lee County,SC,45061
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Lee County,SC,45061
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Lee County,SC,45061
0,Living Wage,$14.96,$30.48,$36.44,$45.55,$24.82,$30.05,$33.74,$35.91,$12.41,$16.66,$20.14,$22.86,Lexington County,SC,45063
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Lexington County,SC,45063
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Lexington County,SC,45063
0,Living Wage,$13.87,$28.44,$34.40,$43.18,$22.94,$28.01,$31.70,$33.53,$11.47,$15.64,$19.12,$21.68,Marion County,SC,45067
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Marion County,SC,45067
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Marion County,SC,45067
0,Living Wage,$13.51,$28.44,$34.40,$43.30,$22.57,$28.01,$31.70,$33.66,$11.29,$15.64,$19.12,$21.74,Marlboro County,SC,45069
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Marlboro County,SC,45069
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Marlboro County,SC,45069
0,Living Wage,$13.39,$27.94,$33.40,$41.70,$22.45,$28.01,$31.70,$33.56,$11.23,$15.39,$18.62,$20.94,McCormick County,SC,45065
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,McCormick County,SC,45065
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,McCormick County,SC,45065
0,Living Wage,$13.85,$28.55,$34.01,$42.55,$22.92,$28.62,$32.31,$34.41,$11.46,$15.70,$18.93,$21.37,Newberry County,SC,45071
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Newberry County,SC,45071
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Newberry County,SC,45071
0,Living Wage,$13.29,$28.11,$33.57,$42.15,$22.59,$28.17,$31.87,$34.00,$11.29,$15.47,$18.71,$21.16,Oconee County,SC,45073
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Oconee County,SC,45073
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Oconee County,SC,45073
0,Living Wage,$13.88,$27.96,$33.42,$41.32,$23.00,$28.03,$31.72,$33.18,$11.50,$15.40,$18.63,$20.75,Orangeburg County,SC,45075
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Orangeburg County,SC,45075
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Orangeburg County,SC,45075
0,Living Wage,$14.39,$29.83,$35.79,$44.99,$24.25,$29.40,$33.09,$35.34,$12.12,$16.34,$19.82,$22.58,Pickens County,SC,45077
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Pickens County,SC,45077
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Pickens County,SC,45077
0,Living Wage,$14.96,$30.48,$36.44,$45.55,$24.82,$30.05,$33.74,$35.91,$12.41,$16.66,$20.14,$22.86,Richland County,SC,45079
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Richland County,SC,45079
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Richland County,SC,45079
0,Living Wage,$14.96,$29.98,$35.45,$44.05,$24.82,$30.05,$33.74,$35.91,$12.41,$16.41,$19.65,$22.11,Saluda County,SC,45081
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Saluda County,SC,45081
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Saluda County,SC,45081
0,Living Wage,$14.28,$29.49,$35.45,$44.48,$23.80,$29.06,$32.75,$34.83,$11.90,$16.16,$19.65,$22.33,Spartanburg County,SC,45083
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Spartanburg County,SC,45083
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Spartanburg County,SC,45083
0,Living Wage,$14.29,$29.47,$35.44,$44.56,$23.53,$29.04,$32.74,$34.91,$11.76,$16.16,$19.64,$22.37,Sumter County,SC,45085
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Sumter County,SC,45085
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Sumter County,SC,45085
0,Living Wage,$13.63,$28.22,$33.69,$42.15,$22.67,$28.29,$31.98,$34.01,$11.34,$15.53,$18.77,$21.17,Union County,SC,45087
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Union County,SC,45087
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Union County,SC,45087
0,Living Wage,$13.39,$27.94,$33.40,$41.55,$22.45,$28.01,$31.70,$33.41,$11.23,$15.39,$18.62,$20.87,Williamsburg County,SC,45089
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Williamsburg County,SC,45089
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,Williamsburg County,SC,45089
0,Living Wage,$16.43,$31.44,$37.41,$47.15,$25.66,$31.01,$34.71,$37.51,$12.83,$17.14,$20.63,$23.66,York County,SC,45091
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,York County,SC,45091
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,York County,SC,45091
0,Living Wage,$13.68,$28.73,$34.53,$43.02,$22.97,$28.46,$32.16,$33.87,$11.36,$15.79,$19.19,$21.60,"Florence, SC",SC,45041
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,"Florence, SC",SC,45041
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,"Florence, SC",SC,45041
0,Living Wage,$12.21,$26.25,$32.39,$40.80,$20.78,$25.23,$28.67,$30.02,$10.39,$14.44,$17.99,$20.49,Charles Mix County,SD,46023
0,Living Wage,$14.33,$29.89,$36.10,$45.54,$23.85,$29.21,$32.90,$35.15,$11.68,$16.36,$19.97,$22.86,"Spartanburg, SC",SC,45083
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,"Spartanburg, SC",SC,45083
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,"Spartanburg, SC",SC,45083
0,Living Wage,$12.91,$26.99,$32.16,$40.01,$22.10,$27.35,$31.04,$32.74,$10.98,$14.91,$18.00,$20.09,"Sumter, SC",SC,45085
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,"Sumter, SC",SC,45085
2,Minimum Wage,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,"Sumter, SC",SC,45085
0,Living Wage,$12.21,$26.25,$32.39,$40.80,$20.93,$25.23,$28.67,$30.02,$10.47,$14.44,$17.99,$20.49,Aurora County,SD,46003
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Aurora County,SD,46003
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Aurora County,SD,46003
0,Living Wage,$12.72,$26.25,$32.39,$41.47,$20.94,$25.23,$28.67,$30.69,$10.47,$14.44,$17.99,$20.82,Beadle County,SD,46093
0,Living Wage,$12.72,$26.25,$32.39,$41.47,$20.94,$25.23,$28.67,$30.69,$10.47,$14.44,$17.99,$20.82,Beadle County,SD,46005
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Beadle County,SD,46093
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Beadle County,SD,46005
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Beadle County,SD,46093
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Beadle County,SD,46005
0,Living Wage,$12.21,$26.25,$32.39,$40.81,$21.14,$25.23,$28.67,$30.03,$10.57,$14.44,$17.99,$20.49,Bennett County,SD,46007
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Bennett County,SD,46007
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Bennett County,SD,46007
0,Living Wage,$12.21,$26.25,$32.39,$41.30,$20.78,$25.23,$28.67,$30.52,$10.39,$14.44,$17.99,$20.74,Bon Homme County,SD,46009
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Bon Homme County,SD,46009
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Bon Homme County,SD,46009
0,Living Wage,$13.16,$26.97,$33.21,$42.93,$21.38,$25.85,$29.30,$31.86,$10.69,$14.80,$18.40,$21.55,Brookings County,SD,46011
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Brookings County,SD,46011
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Brookings County,SD,46011
0,Living Wage,$12.26,$26.64,$32.88,$41.99,$21.01,$25.52,$28.97,$30.91,$10.50,$14.64,$18.23,$21.08,Brown County,SD,46013
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Brown County,SD,46013
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Brown County,SD,46013
0,Living Wage,$12.21,$26.25,$32.39,$41.74,$20.78,$25.23,$28.67,$30.96,$10.39,$14.44,$17.99,$20.96,Brule County,SD,46015
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Brule County,SD,46015
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Brule County,SD,46015
0,Living Wage,$12.51,$26.68,$32.83,$41.35,$21.11,$25.66,$29.11,$30.57,$10.55,$14.66,$18.21,$20.76,Buffalo County,SD,46017
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Buffalo County,SD,46017
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Buffalo County,SD,46017
0,Living Wage,$12.69,$26.94,$33.08,$41.66,$21.30,$25.92,$29.36,$30.88,$10.65,$14.79,$18.33,$20.92,Butte County,SD,46019
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Butte County,SD,46019
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Butte County,SD,46019
0,Living Wage,$12.21,$26.25,$32.39,$41.03,$20.78,$25.23,$28.67,$30.25,$10.39,$14.44,$17.99,$20.60,Campbell County,SD,46021
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Campbell County,SD,46021
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Campbell County,SD,46021
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Charles Mix County,SD,46023
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Charles Mix County,SD,46023
0,Living Wage,$12.35,$26.44,$32.58,$41.04,$20.92,$25.42,$28.86,$30.26,$10.46,$14.53,$18.08,$20.61,Clark County,SD,46025
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Clark County,SD,46025
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Clark County,SD,46025
0,Living Wage,$12.70,$26.92,$33.16,$42.15,$21.21,$25.80,$29.25,$31.07,$10.61,$14.78,$18.37,$21.16,Clay County,SD,46027
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Clay County,SD,46027
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Clay County,SD,46027
0,Living Wage,$12.47,$26.71,$32.95,$42.13,$21.06,$25.60,$29.04,$31.06,$10.53,$14.67,$18.27,$21.16,Codington County,SD,46029
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Codington County,SD,46029
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Codington County,SD,46029
0,Living Wage,$12.21,$26.25,$32.39,$41.16,$20.78,$25.23,$28.67,$30.38,$10.39,$14.44,$17.99,$20.67,Corson County,SD,46031
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Corson County,SD,46031
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Corson County,SD,46031
0,Living Wage,$12.87,$27.48,$33.62,$42.34,$21.72,$26.46,$29.91,$31.56,$10.86,$15.06,$18.61,$21.26,Custer County,SD,46033
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Custer County,SD,46033
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Custer County,SD,46033
0,Living Wage,$12.49,$26.99,$33.23,$41.89,$21.27,$25.87,$29.32,$30.82,$10.63,$14.81,$18.41,$21.03,Davison County,SD,46035
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Davison County,SD,46035
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Davison County,SD,46035
0,Living Wage,$12.21,$26.25,$32.39,$41.30,$21.27,$25.23,$28.67,$30.52,$10.64,$14.44,$17.99,$20.74,Day County,SD,46037
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Day County,SD,46037
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Day County,SD,46037
0,Living Wage,$12.21,$26.25,$32.39,$41.74,$21.35,$25.23,$28.67,$30.96,$10.67,$14.44,$17.99,$20.96,Deuel County,SD,46039
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Deuel County,SD,46039
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Deuel County,SD,46039
0,Living Wage,$12.32,$26.40,$32.54,$40.99,$20.90,$25.38,$28.83,$30.21,$10.45,$14.52,$18.07,$20.58,Dewey County,SD,46041
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Dewey County,SD,46041
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Dewey County,SD,46041
0,Living Wage,$12.21,$26.25,$32.39,$41.03,$20.89,$25.23,$28.67,$30.25,$10.45,$14.44,$17.99,$20.60,Douglas County,SD,46043
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Douglas County,SD,46043
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Douglas County,SD,46043
0,Living Wage,$12.21,$26.25,$32.39,$41.03,$21.13,$25.23,$28.67,$30.25,$10.57,$14.44,$17.99,$20.60,Edmunds County,SD,46045
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Edmunds County,SD,46045
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Edmunds County,SD,46045
0,Living Wage,$12.28,$26.34,$32.48,$41.88,$21.22,$25.32,$28.77,$31.09,$10.61,$14.49,$18.04,$21.03,Fall River County,SD,46047
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Fall River County,SD,46047
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Fall River County,SD,46047
0,Living Wage,$12.36,$26.46,$32.61,$41.07,$20.94,$25.44,$28.89,$30.29,$10.47,$14.55,$18.10,$20.62,Faulk County,SD,46049
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Faulk County,SD,46049
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Faulk County,SD,46049
0,Living Wage,$12.40,$26.52,$32.67,$41.14,$20.99,$25.50,$28.95,$30.36,$10.49,$14.58,$18.13,$20.66,Grant County,SD,46051
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Grant County,SD,46051
2,Minimum Wage,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,$9.30,Grant County,SD,46051
0,Living Wage,$12.21,$26.25,$32.39,$41.32,$20.84,$25.23,$28.67,$30.54,$10.42,$14.44,$17.99,$20.75,Gregory County,SD,46053
1,Poverty Wage,$6.13,$8.29,$10.44,$12.60,$8.29,$10.44,$12.60,$14.75,$4.14,$5.22,$6.30,$7.38,Gregory County,SD,46053
